dataset,QuestionID,general_entailment_score,task_aware_entailment_score,delta_entailment_score,general_contradiction_score,task_aware_contradiction_score,delta_contradiction_score,contradiction_reduction,general_obligation_coverage_score,task_aware_obligation_coverage_score,delta_obligation_coverage_score,general_composite_score,task_aware_composite_score,delta_composite_score,composite_winner
xref_adgm,378e31000801334e,0.96268,0.98032,0.01763999999999999,0.19016,0.01778,-0.17238,0.17238,0.0,0.0,0.0,0.59084,0.65418,0.06333999999999995,task_aware
xref_adgm,378fba00a4757407,0.6432,0.64293,-0.00026999999999999247,0.35293,0.35745,0.0045199999999999685,-0.0045199999999999685,0.15384615384615385,0.15384615384615385,0.0,0.48137,0.47978,-0.0015900000000000358,general
xref_adgm,37f6c7901875ea48,0.50669,0.55806,0.05137000000000003,0.75651,0.66944,-0.08706999999999998,0.08706999999999998,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.26858,0.35176,0.08318000000000003,task_aware
xref_adgm,3a9f52453ae801bb,0.12983,0.09869,-0.03114,0.31608,0.12412,-0.19196000000000002,0.19196000000000002,0.0,0.0,0.0,0.27125,0.32486,0.05360999999999999,task_aware
xref_adgm,3b280fa8fac110ca,0.93223,0.67777,-0.25446,0.98291,0.94719,-0.035719999999999974,0.035719999999999974,0.10526315789473684,0.10526315789473684,0.0,0.35153,0.27861,-0.07291999999999998,general
xref_adgm,3c5da5dead56c7d3,0.10774,0.15255,0.04480999999999999,0.66358,0.51735,-0.14622999999999997,0.14622999999999997,0.07142857142857142,0.07142857142857142,0.0,0.17186,0.23554,0.06367999999999999,task_aware
xref_adgm,3c702c3e6ac64826,0.72252,0.75284,0.030319999999999903,0.67109,0.67906,0.007970000000000033,-0.007970000000000033,0.047619047619047616,0.047619047619047616,0.0,0.36635,0.3738,0.007450000000000012,task_aware
xref_adgm,3e66ebf46248df60,0.3451,0.36858,0.02348,0.64183,0.42217,-0.21966000000000002,0.21966000000000002,0.1,0.1,0.0,0.26776,0.3488,0.08104,task_aware
xref_adgm,3ec2d39910b381b7,0.97914,0.93097,-0.048170000000000046,0.28435,0.45624,0.17189,-0.17189,0.16666666666666666,0.05555555555555555,-0.1111111111111111,0.62049,0.5101,-0.11038999999999999,general
xref_adgm,3f5e0e841b8b5fc5,0.98428,0.98081,-0.003470000000000084,0.47677,0.43827,-0.038500000000000034,0.038500000000000034,0.05555555555555555,0.05555555555555555,0.0,0.52102,0.5327,0.011679999999999913,task_aware
xref_adgm,41ea903fca058cfa,0.99133,0.50171,-0.48962000000000006,0.00817,0.00368,-0.00449,0.00449,0.0,0.07692307692307693,0.07692307692307693,0.66105,0.52498,-0.13607000000000002,general
xref_adgm,425686b143f44a05,0.47528,0.44785,-0.027429999999999954,0.28441,0.29873,0.01432,-0.01432,0.1,0.1,0.0,0.43029,0.41637,-0.013919999999999988,general
xref_adgm,42fad76b1167ac61,0.53171,0.12796,-0.40375000000000005,0.4848,0.40465,-0.08015,0.08015,0.06666666666666667,0.06666666666666667,0.0,0.37119,0.26333,-0.10786000000000001,general
xref_adgm,444ba8af42e3e1fc,0.9118,0.13123,-0.78057,0.74801,0.65097,-0.0970399999999999,0.0970399999999999,0.0,0.0,0.0,0.38793,0.16009,-0.22784,general
xref_adgm,44c4f1a5ad26bebe,0.4995,0.50121,0.0017100000000000448,0.51516,0.51671,0.0015500000000000513,-0.0015500000000000513,0.0625,0.0625,0.0,0.34895,0.349,4.999999999999449e-05,task_aware
xref_adgm,44f10b5136e2eacc,0.80963,0.96027,0.15064,0.52116,0.56283,0.041670000000000096,-0.041670000000000096,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.50092,0.56105,0.06013000000000002,task_aware
xref_adgm,4579ce1811cad194,0.80276,0.77371,-0.02905000000000002,0.56562,0.53809,-0.027530000000000054,0.027530000000000054,0.3125,0.375,0.0625,0.51655,0.53687,0.020320000000000005,task_aware
xref_adgm,45a9a50783eaa7ac,0.81521,0.57733,-0.23787999999999998,0.25775,0.03419,-0.22355999999999998,0.22355999999999998,0.16,0.2,0.04000000000000001,0.57249,0.58105,0.008559999999999901,task_aware
xref_adgm,491213062bd5e280,0.96466,0.76476,-0.19989999999999997,0.97985,0.91247,-0.06738,0.06738,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.34276,0.32757,-0.015190000000000037,general
xref_adgm,49814819a48b39d2,0.8265,0.39145,-0.43505,0.39632,0.04027,-0.35605,0.35605,0.3611111111111111,0.3333333333333333,-0.02777777777777779,0.5971,0.5615,-0.035599999999999965,general
xref_adgm,49ab41f32480f744,0.74265,0.8057,0.06304999999999994,0.53521,0.11093,-0.42428,0.42428,0.0,0.058823529411764705,0.058823529411764705,0.40248,0.58453,0.18205,task_aware
xref_adgm,4b1d13b12d88933b,0.49864,0.5309,0.03226000000000001,0.54044,0.35442,-0.18602000000000002,0.18602000000000002,0.0,0.0,0.0,0.3194,0.39216,0.07275999999999999,task_aware
xref_adgm,4c0e94f1f57e7208,0.78644,0.77,-0.01644000000000001,0.60817,0.65547,0.04730000000000001,-0.04730000000000001,0.03571428571428571,0.03571428571428571,0.0,0.40466,0.38341,-0.021250000000000047,general
xref_adgm,4c3bb302c67d0fe1,0.50339,0.60521,0.10182000000000002,0.4357,0.33994,-0.09575999999999996,0.09575999999999996,0.11764705882352941,0.058823529411764705,-0.058823529411764705,0.39511,0.44136,0.04624999999999996,task_aware
xref_adgm,4ead79e9a98f9022,0.94668,0.794,-0.15267999999999993,0.6804,0.44655,-0.23385,0.23385,0.047619047619047616,0.047619047619047616,0.0,0.43797,0.46502,0.027049999999999963,task_aware
xref_adgm,4ed931fcf684bba4,0.98721,0.98422,-0.002990000000000048,0.24835,0.18896,-0.05939,0.05939,0.0,0.13333333333333333,0.13333333333333333,0.57962,0.64286,0.06323999999999996,task_aware
xref_adgm,5045b60add4db7fc,0.24749,0.40876,0.16127000000000002,0.65764,0.40453,-0.25311,0.25311,0.0,0.0,0.0,0.19662,0.33474,0.13812,task_aware
xref_adgm,5054ad15da0df109,0.4937,0.49524,0.0015399999999999858,0.90815,0.6184,-0.28975000000000006,0.28975000000000006,0.0,0.0,0.0,0.19518,0.29228,0.09709999999999999,task_aware
xref_adgm,517358dc4833af4b,0.47175,0.49469,0.022940000000000016,0.64686,0.72951,0.08265,-0.08265,0.0,0.0,0.0,0.27496,0.25506,-0.019899999999999973,general
xref_adgm,51cefb12bc2986e7,0.00714,0.00714,0.0,0.99445,0.99445,0.0,0.0,0.0,0.0,0.0,0.00423,0.00423,0.0,equal
xref_adgm,52bf9513e7405214,0.50528,0.22326,-0.28201999999999994,0.00252,0.00703,0.00451,-0.00451,0.14285714285714285,0.14285714285714285,0.0,0.54854,0.45303,-0.09551000000000004,general
xref_adgm,52c33eec1da49b69,0.84753,0.77324,-0.07428999999999997,0.36378,0.86536,0.50158,-0.50158,0.0625,0.0625,0.0,0.51542,0.32346,-0.19195999999999996,general
xref_adgm,52e3433641be550d,0.54471,0.67868,0.13396999999999992,0.07212,0.03268,-0.03944,0.03944,0.15,0.05,-0.09999999999999999,0.54086,0.56533,0.024469999999999992,task_aware
xref_adgm,536f2d2c37481d91,0.2526,0.27835,0.025749999999999995,0.12622,0.15257,0.026350000000000012,-0.026350000000000012,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.38472,0.39378,0.009060000000000012,task_aware
xref_adgm,5576453226235339,0.48115,0.32536,-0.15579000000000004,0.50706,0.69857,0.19151000000000007,-0.19151000000000007,0.0,0.0,0.0,0.3247,0.20893,-0.11576999999999998,general
xref_adgm,55eafc2dc939a3ce,0.31723,0.31511,-0.0021200000000000108,0.98344,0.8049,-0.17854000000000003,0.17854000000000003,0.0,0.0,0.0,0.11126,0.17007,0.05881,task_aware
xref_adgm,576667d2163093ae,0.61054,0.62632,0.015780000000000016,0.26944,0.27048,0.0010399999999999854,-0.0010399999999999854,0.2,0.06666666666666667,-0.13333333333333336,0.5137,0.47417,-0.039530000000000065,general
xref_adgm,57a7a47bd0d5c426,0.65406,0.02028,-0.63378,0.60768,0.99419,0.38651,-0.38651,0.07692307692307693,0.0,-0.07692307692307693,0.37443,0.0087,-0.36573,general
xref_adgm,59270874b9e24609,0.50183,0.65216,0.15032999999999996,0.49196,0.16585,-0.32611,0.32611,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.47948,0.68591,0.20643,task_aware
xref_adgm,59512ca82d2a70e9,0.36042,0.32333,-0.03709000000000001,0.29218,0.32429,0.03211000000000003,-0.03211000000000003,0.2,0.1,-0.1,0.42275,0.36635,-0.056400000000000006,general
xref_adgm,59c4164967e3f0d7,0.61044,0.26742,-0.34302,0.66798,0.65445,-0.013530000000000042,0.013530000000000042,0.18181818181818182,0.09090909090909091,-0.09090909090909091,0.37476,0.23463,-0.14012999999999998,general
xref_adgm,59e7f2f71a0f67fa,0.78499,0.78417,-0.0008199999999999319,0.37203,0.29057,-0.08146000000000003,0.08146000000000003,0.2777777777777778,0.2777777777777778,0.0,0.56358,0.59046,0.026880000000000015,task_aware
xref_adgm,5a4337aa28e75bf1,0.01847,0.01847,0.0,0.99407,0.99407,0.0,0.0,0.0,0.0,0.0,0.00813,0.00813,0.0,equal
xref_adgm,5a56c567cdf6cdf0,0.10271,0.08252,-0.02019,0.67181,0.66876,-0.003049999999999997,0.003049999999999997,0.17647058823529413,0.17647058823529413,0.0,0.20246,0.19674,-0.005720000000000003,general
xref_adgm,5af94134a1557808,0.92288,0.95742,0.034540000000000015,0.62138,0.81342,0.19204,-0.19204,0.35714285714285715,0.35714285714285715,0.0,0.55288,0.50038,-0.05249999999999999,general
xref_adgm,5b25e6b288de8e80,0.57879,0.35945,-0.21934000000000003,0.47192,0.20666,-0.26526,0.26526,0.29411764705882354,0.29411764705882354,0.0,0.467,0.4823,0.01529999999999998,task_aware
xref_adgm,5b85f6cf5b6b2326,0.68115,0.97619,0.29503999999999997,0.88492,0.92603,0.04110999999999998,-0.04110999999999998,0.35714285714285715,0.21428571428571427,-0.14285714285714288,0.38446,0.42148,0.03702,task_aware
xref_adgm,5c2d4efc33624145,0.75842,0.64092,-0.11749999999999994,0.46345,0.53215,0.06870000000000004,-0.06870000000000004,0.17647058823529413,0.17647058823529413,0.0,0.49048,0.42841,-0.062070000000000014,general
xref_adgm,5c7fe01566ac14da,0.02071,0.16824,0.14753,0.99756,0.46252,-0.53504,0.53504,0.0,0.07142857142857142,0.07142857142857142,0.00772,0.25905,0.25133,task_aware
xref_adgm,5cd7f28a8f804920,0.01931,0.65716,0.6378499999999999,0.98585,0.69738,-0.28847,0.28847,0.0,0.08333333333333333,0.08333333333333333,0.01115,0.3477,0.33655,task_aware
xref_adgm,5e8c91ac0c1d6ca1,0.65955,0.97632,0.31677,0.48781,0.14519,-0.34262000000000004,0.34262000000000004,0.0,0.08333333333333333,0.08333333333333333,0.39058,0.63815,0.24757,task_aware
xref_adgm,5ee3b0604c3a41aa,0.98833,0.50491,-0.48342000000000007,0.49625,0.49003,-0.006220000000000003,0.006220000000000003,0.0,0.0,0.0,0.49736,0.33829,-0.15907000000000004,general
xref_adgm,5fb853050fce5c39,0.97733,0.44224,-0.5350900000000001,0.65445,0.63065,-0.023799999999999932,0.023799999999999932,0.0,0.06666666666666667,0.06666666666666667,0.44096,0.29275,-0.14821,general
xref_adgm,6095cbce8b3e90c8,0.50517,0.50839,0.0032200000000000006,0.19356,0.21801,0.02445,-0.02445,0.0,0.0,0.0,0.4372,0.43013,-0.007069999999999965,general
xref_adgm,60cf902963e219a3,0.4986,0.49898,0.00037999999999999146,0.12574,0.06452,-0.06122,0.06122,0.07142857142857142,0.07142857142857142,0.0,0.48143,0.50196,0.020529999999999937,task_aware
xref_adgm,6110e9833cd25477,0.50721,0.03215,-0.47506000000000004,0.09552,0.05919,-0.036329999999999994,0.036329999999999994,0.0,0.0,0.0,0.47056,0.32432,-0.14623999999999998,general
xref_adgm,620d45f3d7caef6f,0.9646,0.9342,-0.030399999999999983,0.38684,0.54605,0.15921000000000002,-0.15921000000000002,0.1875,0.1875,0.0,0.58842,0.52522,-0.06320000000000003,general
xref_adgm,634dd388d0fce73c,0.67155,0.43427,-0.23728,0.53267,0.18043,-0.35224,0.35224,0.13333333333333333,0.13333333333333333,0.0,0.42407,0.46239,0.03832000000000002,task_aware
xref_adgm,6376c98d70bea1a5,0.78916,0.67749,-0.11166999999999994,0.06804,0.02796,-0.040080000000000005,0.040080000000000005,0.0,0.07692307692307693,0.07692307692307693,0.57371,0.57548,0.0017699999999999383,task_aware
xref_adgm,63fe64707c2c07eb,0.501,0.72679,0.22579000000000005,0.50531,0.52071,0.01539999999999997,-0.01539999999999997,0.14285714285714285,0.14285714285714285,0.0,0.37952,0.44965,0.07012999999999997,task_aware
xref_adgm,64028a83fb8b6943,0.63967,0.56823,-0.07143999999999995,0.85886,0.74633,-0.11252999999999991,0.11252999999999991,0.1875,0.1875,0.0,0.32277,0.33647,0.01369999999999999,task_aware
xref_adgm,64c95d01d4d1bf2b,0.01134,0.04849,0.03715,0.89155,0.98997,0.09842000000000006,-0.09842000000000006,0.038461538461538464,0.038461538461538464,0.0,0.05275,0.03233,-0.02042,general
xref_adgm,655682ad5a78c676,0.08701,0.70816,0.62115,0.47532,0.60953,0.13421,-0.13421,0.05555555555555555,0.05555555555555555,0.0,0.22242,0.38473,0.16231,task_aware
xref_adgm,667778edfbd645eb,0.7551,0.59913,-0.15596999999999994,0.73861,0.96183,0.22321999999999997,-0.22321999999999997,0.0,0.058823529411764705,0.058823529411764705,0.33883,0.23204,-0.10679000000000002,general
xref_adgm,697bd316ed4d37a9,0.73462,0.74458,0.009959999999999969,0.10951,0.70687,0.59736,-0.59736,0.0,0.11764705882352941,0.11764705882352941,0.5417,0.38512,-0.15657999999999994,general
xref_adgm,69818007e4d4166b,0.90893,0.41533,-0.49360000000000004,0.3965,0.41772,0.02121999999999996,-0.02121999999999996,0.11764705882352941,0.0,-0.11764705882352941,0.54336,0.33254,-0.21081999999999995,general
xref_adgm,6c6188d8a35ed39c,0.51161,0.615,0.10338999999999998,0.02739,0.08656,0.05917,-0.05917,0.14285714285714285,0.07142857142857142,-0.07142857142857142,0.54236,0.53329,-0.009069999999999911,general
xref_adgm,6eb6bbf3d0203c30,0.95047,0.96549,0.015019999999999922,0.46015,0.70434,0.24418999999999996,-0.24418999999999996,0.38095238095238093,0.42857142857142855,0.047619047619047616,0.62376,0.56324,-0.06052000000000002,general
xref_adgm,6f627f764fc8dc77,0.07024,0.07024,0.0,0.99401,0.99401,0.0,0.0,0.0,0.0,0.0,0.02541,0.02541,0.0,equal
xref_adgm,70e52d42a3e81f34,0.98913,0.98844,-0.0006899999999999684,0.44794,0.46144,0.013500000000000012,-0.013500000000000012,0.14285714285714285,0.07142857142857142,-0.07142857142857142,0.56135,0.53281,-0.02854000000000001,general
xref_adgm,7100088d14ca0c0b,0.75454,0.90337,0.14883000000000002,0.36658,0.41964,0.053059999999999996,-0.053059999999999996,0.2,0.2,0.0,0.52932,0.56124,0.03191999999999995,task_aware
xref_adgm,72a2ef00efbf0add,0.95821,0.9364,-0.021809999999999996,0.04697,0.11083,0.06386,-0.06386,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.6593,0.65297,-0.006329999999999947,general
xref_adgm,751479f39f583add,0.91203,0.94996,0.03793000000000002,0.49058,0.5085,0.017919999999999936,-0.017919999999999936,0.03333333333333333,0.0,-0.03333333333333333,0.48493,0.48049,-0.004440000000000055,general
xref_adgm,75d9f62399269906,0.99148,0.99211,0.0006300000000000194,0.51569,0.50158,-0.014109999999999956,0.014109999999999956,0.0,0.0,0.0,0.49193,0.49684,0.0049100000000000255,task_aware
xref_adgm,77032a5135185e5a,0.76277,0.80747,0.04470000000000007,0.25207,0.24208,-0.009990000000000027,0.009990000000000027,0.25,0.25,0.0,0.5869,0.60513,0.01822999999999997,task_aware
xref_adgm,7745e6835dca8da7,0.96915,0.84164,-0.1275099999999999,0.45557,0.45892,0.0033500000000000196,-0.0033500000000000196,0.0,0.05263157894736842,0.05263157894736842,0.50453,0.47845,-0.026080000000000048,general
xref_adgm,7962e3e212277a6f,0.76768,0.33234,-0.43534,0.76051,0.49704,-0.26347000000000004,0.26347000000000004,0.1111111111111111,0.14814814814814814,0.037037037037037035,0.37276,0.32782,-0.04493999999999998,general
xref_adgm,7b4b43164ffc9850,0.7638,0.95822,0.19441999999999993,0.50093,0.77741,0.27648000000000006,-0.27648000000000006,0.22727272727272727,0.18181818181818182,-0.04545454545454544,0.49671,0.45421,-0.04249999999999998,general
xref_adgm,7d558d02c4bbf149,0.15611,0.15611,0.0,0.9891,0.9891,0.0,0.0,0.0,0.0,0.0,0.05567,0.05567,0.0,equal
xref_adgm,7e72d5e7e0a2db6a,0.00714,0.00714,0.0,0.99445,0.99445,0.0,0.0,0.0,0.0,0.0,0.00423,0.00423,0.0,equal
xref_adgm,7f1c830da82da866,0.56531,0.5123,-0.05301,0.87324,0.8639,-0.009340000000000015,0.009340000000000015,0.1111111111111111,0.1111111111111111,0.0,0.26773,0.25317,-0.014560000000000017,general
xref_adgm,7f3aea4dd10070d3,0.50871,0.53891,0.030200000000000005,0.08647,0.43864,0.35217,-0.35217,0.0,0.0,0.0,0.47408,0.36676,-0.10732000000000003,general
xref_adgm,829c34c7283516fe,0.4517,0.70853,0.25683,0.07926,0.02802,-0.051239999999999994,0.051239999999999994,0.09090909090909091,0.045454545454545456,-0.045454545454545456,0.48778,0.57532,0.08754000000000006,task_aware
xref_adgm,82a6b356975f406d,0.6899,0.58338,-0.10651999999999995,0.02692,0.47907,0.45215,-0.45215,0.15384615384615385,0.0,-0.15384615384615385,0.60561,0.3681,-0.23751,general
xref_adgm,82a8927d542d1853,0.53073,0.63739,0.10665999999999998,0.4974,0.61129,0.11388999999999999,-0.11388999999999999,0.0,0.0,0.0,0.34444,0.34203,-0.0024100000000000232,general
xref_adgm,82f725c732ae7a2b,0.49896,0.25681,-0.24215000000000003,0.52204,0.80294,0.28090000000000004,-0.28090000000000004,0.0625,0.0625,0.0,0.34647,0.17212,-0.17435,general
xref_adgm,83a82dee2890f7f6,0.48409,0.48497,0.0008799999999999919,0.45587,0.44234,-0.013529999999999986,0.013529999999999986,0.047619047619047616,0.047619047619047616,0.0,0.35861,0.36342,0.0048100000000000365,task_aware
xref_adgm,8406907914fd4631,0.6778,0.97294,0.29514000000000007,0.45841,0.34108,-0.11732999999999999,0.11732999999999999,0.0,0.041666666666666664,0.041666666666666664,0.40646,0.55784,0.15138000000000001,task_aware
xref_adgm,85047f8a80746878,0.01705,0.55001,0.53296,0.06581,0.23969,0.17387999999999998,-0.17387999999999998,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.3393,0.48122,0.14192,task_aware
xref_adgm,8654bedd3216ae1f,0.44215,0.34825,-0.09389999999999998,0.95891,0.96488,0.00596999999999992,-0.00596999999999992,0.0,0.058823529411764705,0.058823529411764705,0.16108,0.1474,-0.013679999999999998,general
xref_adgm,875b518529c4b526,0.69041,0.5904,-0.10000999999999993,0.09249,0.07836,-0.014130000000000004,0.014130000000000004,0.0,0.0,0.0,0.53264,0.50401,-0.028630000000000044,general
xref_adgm,87b3fb7980bd81eb,0.46262,0.17907,-0.28354999999999997,0.04081,0.17459,0.13378,-0.13378,0.05263157894736842,0.0,-0.05263157894736842,0.49148,0.33483,-0.15664999999999996,general
xref_adgm,87caf84514e3f887,0.26174,0.13862,-0.12311999999999998,0.34639,0.50921,0.16282000000000008,-0.16282000000000008,0.12903225806451613,0.12903225806451613,0.0,0.34813,0.25281,-0.09532000000000002,general
xref_adgm,87ef62e0d006faaa,0.96578,0.7966,-0.16918,0.31696,0.46735,0.15038999999999997,-0.15038999999999997,0.35294117647058826,0.29411764705882354,-0.05882352941176472,0.66725,0.54112,-0.12612999999999996,general
xref_adgm,882f9f82acd19a89,0.81315,0.98226,0.16910999999999998,0.32191,0.66024,0.3383300000000001,-0.3383300000000001,0.3333333333333333,0.19047619047619047,-0.14285714285714285,0.60819,0.50417,-0.10402,general
xref_adgm,8874e99271be8f43,0.49728,0.02826,-0.46902,0.49925,0.65495,0.1557,-0.1557,0.0,0.0,0.0,0.33268,0.12444,-0.20823999999999998,general
xref_adgm,893a7357cbd50351,0.10028,0.99031,0.89003,0.40307,0.091,-0.31206999999999996,0.31206999999999996,0.07142857142857142,0.07142857142857142,0.0,0.25621,0.65691,0.4007,task_aware
xref_adgm,8a04d72a26c939ba,0.5027,0.41673,-0.08597000000000005,0.31219,0.38403,0.07183999999999996,-0.07183999999999996,0.23809523809523808,0.3333333333333333,0.09523809523809523,0.4762,0.45534,-0.02085999999999999,general
xref_adgm,8b28c491ec2d0ab7,0.62348,0.36826,-0.25522000000000006,0.55218,0.38348,-0.16870000000000002,0.16870000000000002,0.2777777777777778,0.3333333333333333,0.055555555555555525,0.44969,0.43937,-0.010319999999999996,general
xref_adgm,8ce2259dc6e71b0d,0.91558,0.61555,-0.3000299999999999,0.97695,0.66191,-0.31504,0.31504,0.05714285714285714,0.05714285714285714,0.0,0.33192,0.33693,0.0050100000000000144,task_aware
xref_adgm,8d84991a5909587e,0.95591,0.95531,-0.0006000000000000449,0.22809,0.17317,-0.05492,0.05492,0.058823529411764705,0.058823529411764705,0.0,0.59555,0.61365,0.018100000000000005,task_aware
xref_adgm,8d918af3dcfbec2b,0.95928,0.96621,0.006929999999999992,0.95257,0.95964,0.007070000000000021,-0.007070000000000021,0.0,0.0,0.0,0.33557,0.33552,-4.999999999999449e-05,general
xref_adgm,8ed236ff338d88a3,0.34496,0.33306,-0.011899999999999966,0.36126,0.36369,0.0024299999999999877,-0.0024299999999999877,0.17647058823529413,0.23529411764705882,0.05882352941176469,0.38672,0.40155,0.01483000000000001,task_aware
xref_adgm,8ef4cfd7ebdaadf7,0.41074,0.46661,0.05587000000000003,0.09874,0.11901,0.02027000000000001,-0.02027000000000001,0.0,0.04,0.04,0.43733,0.46253,0.0252,task_aware
xref_adgm,8ff811107a4ee8b8,0.98707,0.92157,-0.0655,0.44047,0.27296,-0.16751,0.16751,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.56315,0.62097,0.05781999999999998,task_aware
xref_adgm,91068642232852c9,0.04278,0.04278,0.0,0.99435,0.99435,0.0,0.0,0.0,0.0,0.0,0.01614,0.01614,0.0,equal
xref_adgm,9614c06e16c565d7,0.98317,0.94538,-0.03778999999999999,0.74468,0.4527,-0.29198,0.29198,0.05,0.05,0.0,0.4295,0.51423,0.08472999999999997,task_aware
xref_adgm,96d798bb5745edb9,0.72824,0.60112,-0.12712,0.26416,0.26102,-0.0031400000000000317,0.0031400000000000317,0.19047619047619047,0.14285714285714285,-0.047619047619047616,0.55152,0.49432,-0.05720000000000003,general
xref_adgm,96dd7fb90f0d4506,0.97808,0.97891,0.0008299999999999974,0.91453,0.91625,0.0017200000000000548,-0.0017200000000000548,0.0625,0.0625,0.0,0.37535,0.37505,-0.00030000000000002247,general
xref_adgm,9768a0d5bd65f445,0.1764,0.44604,0.26964,0.03382,0.25151,0.21769,-0.21769,0.0,0.0,0.0,0.38086,0.39818,0.017320000000000002,task_aware
xref_adgm,978b7fa6206ed99c,0.54769,0.69001,0.14232,0.24293,0.22666,-0.016270000000000007,0.016270000000000007,0.3,0.15,-0.15,0.53492,0.53778,0.0028600000000000847,task_aware
xref_adgm,97c7d3b7917440d4,0.98473,0.98289,-0.0018399999999999528,0.07801,0.08727,0.009260000000000004,-0.009260000000000004,0.1,0.1,0.0,0.66891,0.66521,-0.0037000000000000366,general
xref_adgm,97f881217fba3980,0.98065,0.99264,0.011989999999999945,0.02999,0.02222,-0.007769999999999999,0.007769999999999999,0.13333333333333333,0.13333333333333333,0.0,0.69466,0.70125,0.006589999999999985,task_aware
xref_adgm,98a0c2a7b4b027e1,0.58431,0.62287,0.03856000000000004,0.14852,0.18913,0.04060999999999998,-0.04060999999999998,0.05263157894736842,0.05263157894736842,0.0,0.49614,0.49546,-0.0006800000000000139,general
xref_adgm,99894eeeba28bd18,0.03001,0.33738,0.30737000000000003,0.99794,0.90163,-0.09631,0.09631,0.0,0.017857142857142856,0.017857142857142856,0.01069,0.1512,0.14051,task_aware
xref_adgm,99ca62611d077281,0.01283,0.01283,0.0,0.99697,0.99697,0.0,0.0,0.0,0.0,0.0,0.00529,0.00529,0.0,equal
xref_adgm,9cf3cc36724f6e0b,0.30296,0.67978,0.37682000000000004,0.46731,0.39172,-0.07558999999999999,0.07558999999999999,0.125,0.125,0.0,0.32022,0.47102,0.1508,task_aware
xref_adgm,9d1d0a043b577574,0.68938,0.49274,-0.19663999999999998,0.53134,0.51855,-0.012790000000000079,0.012790000000000079,0.2,0.13333333333333333,-0.06666666666666668,0.45268,0.36917,-0.08351000000000003,general
xref_adgm,9dcca7d2db679059,0.9324,0.74787,-0.18452999999999997,0.03501,0.02359,-0.01142,0.01142,0.15384615384615385,0.15384615384615385,0.0,0.68375,0.62604,-0.05770999999999993,general
xref_adgm,9eefde17032195be,0.98505,0.9888,0.003750000000000031,0.02918,0.06884,0.03966,-0.03966,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.68704,0.69262,0.005580000000000029,task_aware
xref_adgm,9f077ab7df6c76ce,0.30249,0.41514,0.11265000000000003,0.82954,0.84485,0.015309999999999935,-0.015309999999999935,0.2857142857142857,0.3333333333333333,0.047619047619047616,0.25289,0.30121,0.048319999999999974,task_aware
xref_adgm,a0095772d4dac4c2,0.33654,0.01405,-0.32249,0.45494,0.78117,0.32623,-0.32623,0.05555555555555555,0.0,-0.05555555555555555,0.31239,0.07763,-0.23476,general
xref_adgm,a0cc497049092654,0.86406,0.99092,0.12685999999999997,0.79576,0.20517,-0.5905900000000001,0.5905900000000001,0.19047619047619047,0.23809523809523808,0.047619047619047616,0.41959,0.67462,0.25503,task_aware
xref_adgm,a1240196c395b5df,0.94004,0.98833,0.048290000000000055,0.46786,0.36913,-0.09872999999999998,0.09872999999999998,0.0,0.07142857142857142,0.07142857142857142,0.49073,0.56354,0.07281000000000004,task_aware
xref_adgm,a170ca398f931e20,0.96381,0.20398,-0.75983,0.53733,0.48322,-0.05410999999999999,0.05410999999999999,0.21428571428571427,0.5,0.2857142857142857,0.54692,0.40692,-0.13999999999999996,general
xref_adgm,a28ce7f4f87b2475,0.95783,0.78068,-0.17714999999999992,0.65426,0.79869,0.14443000000000006,-0.14443000000000006,0.3684210526315789,0.3684210526315789,0.0,0.55733,0.45014,-0.10719000000000001,general
xref_adgm,a2ab80afd91d9490,0.54775,0.30263,-0.24511999999999995,0.62198,0.80599,0.18401,-0.18401,0.15789473684210525,0.05263157894736842,-0.10526315789473684,0.36122,0.18309,-0.17812999999999998,general
xref_adgm,a3a19aa37566a2ea,0.04236,0.07144,0.02908,0.63637,0.99023,0.35386000000000006,-0.35386000000000006,0.15789473684210525,0.15789473684210525,0.0,0.18796,0.0797,-0.10826,general
xref_adgm,a3ffd8cba8b185ce,0.97869,0.88707,-0.09161999999999992,0.88315,0.70496,-0.17818999999999996,0.17818999999999996,0.0625,0.125,0.0625,0.38601,0.4357,0.049689999999999956,task_aware
xref_adgm,a46ea2a30ed4d228,0.98414,0.99085,0.006709999999999994,0.90761,0.12996,-0.7776500000000001,0.7776500000000001,0.16666666666666666,0.16666666666666666,0.0,0.4144,0.67585,0.26144999999999996,task_aware
xref_adgm,a4aa991b98964d24,0.65492,0.64892,-0.005999999999999894,0.97861,0.9702,-0.008410000000000029,0.008410000000000029,0.11764705882352941,0.11764705882352941,0.0,0.26465,0.26546,0.0008099999999999774,task_aware
xref_adgm,a691a85890c90a8b,0.95739,0.84947,-0.10792000000000002,0.07536,0.19722,0.12186000000000001,-0.12186000000000001,0.0,0.0,0.0,0.62734,0.55075,-0.07659000000000005,general
